profile,outcome,p_val,relation,coef,coef_95CI_lower,coef_95CI_upper,freq,pos_count,neg_count,binary_outcome,interaction_p_vals,interactions_combs,identical_profiles_pollutants
POLYCHLORINATED BIPHENYLS (AROCLORS)<8.265e-09,OvernightHospitalization,0.022423863436595994,pos_correlate,-0.8343457088666588,-1.5505999502342962,-0.11809146749902144,80,21,130,True,[],[],[]
CHLOROPRENE<7.576e-07,OvernightHospitalization,0.024195722028067128,pos_correlate,-0.5897302002188227,-1.1025280342704167,-0.07693236616722887,79,29,122,True,[],[],[]
TITANIUM TETRACHLORIDE>=4.926e-05,OvernightHospitalization,0.0066961131175294316,neg_correlate,-0.7552252547203905,-1.3011092859691384,-0.20934122347164263,77,31,120,True,[],[],[]
PROPYLENE OXIDE<6.891e-04,OvernightHospitalization,0.17448718001598718,pos_correlate,-0.2732995212311258,-0.6677666980909118,0.12116765562866028,68,56,95,True,[],[],[]
METHYLHYDRAZINE<2.431e-06,OvernightHospitalization,0.023601697992854744,pos_correlate,-0.5278180833249758,-0.9848451565072349,-0.07079101014271677,66,36,115,True,[],[],[]
METHYL ISOBUTYL KETONE (HEXONE)<1.718e-01,OvernightHospitalization,0.09878113667234781,pos_correlate,-0.36930509809858547,-0.8077763703904033,0.06916617419323234,66,35,116,True,[],[],[]
ETHYLENE OXIDE<2.591e-04,OvernightHospitalization,0.19572424147996437,pos_correlate,-0.26107692200106297,-0.6565705120248833,0.13441666802275726,58,42,109,True,[],[],[]
ACETAMIDE<1.907e-07,OvernightHospitalization,0.06992299794659478,pos_correlate,-0.38053600646931873,-0.7920528330241641,0.03098082008552666,57,45,106,True,[],[],[]
HEXAMETHYLENE DIISOCYANATE>=2.350e-06,OvernightHospitalization,0.01294775135433264,pos_correlate,0.49115666556594867,0.10380428133355896,0.8785090497983383,52,11,140,True,[],[],[]
DIBUTYLPHTHALATE<1.400e-04,OvernightHospitalization,0.8871367653495185,neg_correlate,0.02684438074439279,-0.3438644777242491,0.39755323921303465,51,45,106,True,[],[],[]
LEAD COMPOUNDS<1.961e-03,OvernightHospitalization,0.37864982568390115,pos_correlate,-0.1781909005117049,-0.5748889912129594,0.2185071901895496,49,50,101,True,[],[],[]
"POLYCHLORINATED BIPHENYLS (AROCLORS)>=8.265e-09		PROPYLENE DICHLORIDE (1,2-DICHLOROPROPANE)>=6.441e-03",OvernightHospitalization,0.005572801698967781,pos_correlate,0.7019110965395721,0.2056037717167974,1.1982184213623468,48,8,143,True,[0.8049382269349306],"Index(['POLYCHLORINATED BIPHENYLS (AROCLORS)>=_and_PROPYLENE DICHLORIDE (1,2-DICHLOROPROPANE)>='], dtype='object')",[]
BERYLLIUM COMPOUNDS>=3.165e-04,OvernightHospitalization,0.07329287212339136,pos_correlate,0.35133912966412806,-0.03314497268478822,0.7358232320130443,48,13,138,True,[],[],[]
NAPHTHALENE<1.085e-01,OvernightHospitalization,0.12683528059664384,neg_correlate,0.2883005656791896,-0.08181681786828693,0.6584179492266662,48,40,111,True,[],[],[]
PHENOL>=2.486e-02,OvernightHospitalization,0.09665739611560448,pos_correlate,0.30303338181093203,-0.054483002802466096,0.6605497664243302,48,26,125,True,[],[],[]
O-TOLUIDINE<5.382e-08,OvernightHospitalization,0.04686500385015785,pos_correlate,-0.4851863761871175,-0.9636463143657321,-0.006726438008502977,46,29,122,True,[],[],[]
"1,3-DICHLOROPROPENE<1.455e-03",OvernightHospitalization,0.2790764833980769,neg_correlate,0.20661403450657795,-0.16751517881175532,0.5807432478249113,46,27,124,True,[],[],[]
STYRENE>=1.075e-01,OvernightHospitalization,0.05559826531646164,neg_correlate,-0.4808907771967787,-0.9732858829103908,0.011504328516833306,42,26,125,True,[],[],[]
"1,3-BUTADIENE<1.628e-01",OvernightHospitalization,0.17539498496267947,pos_correlate,-0.2664332620869032,-0.6518002692608615,0.11893374508705506,41,57,94,True,[],[],[]
ACROLEIN<7.000e-02,OvernightHospitalization,0.3658284275634085,pos_correlate,-0.17853996114666268,-0.5654979539647519,0.2084180316714265,41,42,109,True,[],[],[]
BENZIDINE<1.194e-08,OvernightHospitalization,0.6509609663246294,neg_correlate,0.08375729155090723,-0.2790881101665288,0.44660269326834323,40,37,114,True,[],[],[]
ETHYLENE GLYCOL<4.316e-02,OvernightHospitalization,0.2554182143122157,pos_correlate,-0.22906311458843354,-0.6238230545845874,0.16569682540772035,37,46,105,True,[],[],[]
MANGANESE COMPOUNDS>=5.520e-03,OvernightHospitalization,0.12996905899805705,pos_correlate,0.29339823995138403,-0.08636724849287336,0.6731637283956414,37,15,136,True,[],[],[]
QUINOLINE<3.972e-07,OvernightHospitalization,0.11409065155637693,pos_correlate,-0.3733612374066382,-0.8364889495344272,0.0897664747211509,36,21,130,True,[],[],[]
ACRYLIC ACID<4.320e-07,OvernightHospitalization,0.451325568003463,neg_correlate,0.1403164836531214,-0.22480927237608558,0.5054422396823284,36,22,129,True,[],[],[]
2-CHLOROACETOPHENONE>=2.628e-07,OvernightHospitalization,0.09947324560535109,pos_correlate,0.2903300227990566,-0.055082141657400274,0.6357421872555136,34,8,143,True,[],[],[]
METHYLHYDRAZINE<2.431e-06		METHYL CHLORIDE (CHLOROMETHANE)<1.205e+00,OvernightHospitalization,0.8086744210074466,pos_correlate,-3.9706362934441697,-36.110793361417905,28.169520774529563,33,27,124,True,[0.7916821001311694],"Index(['METHYLHYDRAZINE<_and_METHYL CHLORIDE (CHLOROMETHANE)<'], dtype='object')",[]
METHYLHYDRAZINE<2.431e-06		METHYL CHLORIDE (CHLOROMETHANE)>=1.205e+00,OvernightHospitalization,0.08601210332977002,mixed_sign_profile,0.31879612780587807,-0.0451494251534717,0.6827416807652278,33,9,142,True,[0.7761172803983986],"Index(['METHYLHYDRAZINE<_and_METHYL CHLORIDE (CHLOROMETHANE)>='], dtype='object')",[]
MALEIC ANHYDRIDE<1.601e-05,OvernightHospitalization,0.15600523118674262,pos_correlate,-0.28470233056188815,-0.6780424148986746,0.10863775377489826,32,46,105,True,[],[],[]
METHYLHYDRAZINE>=2.431e-06		CADMIUM COMPOUNDS<2.839e-04,OvernightHospitalization,0.011004191427970577,mixed_sign_profile,0.4499457108212676,0.10310024220429043,0.7967911794382447,32,23,128,True,[0.9999999947450439],"Index(['METHYLHYDRAZINE>=_and_CADMIUM COMPOUNDS<'], dtype='object')",[]
METHYL ISOBUTYL KETONE (HEXONE)>=3.093e-01		NAPHTHALENE<2.825e-01,OvernightHospitalization,0.0030757710975388517,mixed_sign_profile,0.5640764328196165,0.19058105231525058,0.9375718133239824,31,31,120,True,[nan],"Index(['METHYL ISOBUTYL KETONE (HEXONE)>=_and_NAPHTHALENE<'], dtype='object')",[]
STYRENE<2.085e-02,OvernightHospitalization,0.6423735143062231,neg_correlate,0.08833186423626482,-0.28447969202800344,0.4611434205005331,31,27,124,True,[],[],[]
"1,3-DICHLOROPROPENE>=1.455e-03		METHYL ISOBUTYL KETONE (HEXONE)<2.126e-01",OvernightHospitalization,0.022261830055838195,mixed_sign_profile,-0.5525211019807912,-1.026266843336776,-0.07877536062480633,31,33,118,True,[0.2684453474466094],"Index(['1,3-DICHLOROPROPENE>=_and_METHYL ISOBUTYL KETONE (HEXONE)<'], dtype='object')",[]
VINYL ACETATE<3.384e-04,OvernightHospitalization,0.6482883071710954,neg_correlate,0.08513964878315611,-0.28069131570133754,0.45097061326764976,30,44,107,True,[],[],[]
FORMALDEHYDE<1.651e+00,OvernightHospitalization,0.02708916514575122,pos_correlate,-0.6334780869063523,-1.1952268285984615,-0.07172934521424312,28,21,130,True,[],[],[]
"1,4-DICHLOROBENZENE<1.347e-03",OvernightHospitalization,0.1566641861448464,pos_correlate,-0.31302268761823393,-0.7461783806524596,0.12013300541599164,28,23,128,True,[],[],[]
LEAD COMPOUNDS>=1.961e-03		ETHYLENE OXIDE<7.090e-03,OvernightHospitalization,0.004792305455168681,mixed_sign_profile,0.5037356413037735,0.15371145109765344,0.8537598315098935,27,23,128,True,[0.7454734703765757],"Index(['LEAD COMPOUNDS>=_and_ETHYLENE OXIDE<'], dtype='object')",[]
CRESOL_CRESYLIC ACID (MIXED ISOMERS)>=2.780e-02,OvernightHospitalization,0.3991448435841949,pos_correlate,0.156458477483273,-0.20724094335543716,0.5201578983219831,26,23,128,True,[],[],[]
PHOSPHORUS>=3.508e-04,OvernightHospitalization,0.7060367826610887,neg_correlate,-0.07613881718662834,-0.4717793880768458,0.3195017537035891,25,24,127,True,[],[],[]
DIBUTYLPHTHALATE>=1.469e-04		COBALT COMPOUNDS<1.523e-04,OvernightHospitalization,0.14816302560037128,mixed_sign_profile,-0.3107863230788529,-0.7320233278957377,0.11045068173803185,25,40,111,True,[0.9999999829601358],"Index(['DIBUTYLPHTHALATE>=_and_COBALT COMPOUNDS<'], dtype='object')",[]
TITANIUM TETRACHLORIDE<4.560e-05		METHYLHYDRAZINE>=4.794e-06,OvernightHospitalization,0.022964108588414384,mixed_sign_profile,0.4094789554492078,0.05655328197079629,0.7624046289276194,24,16,135,True,[0.17647636295338998],"Index(['TITANIUM TETRACHLORIDE<_and_METHYLHYDRAZINE>='], dtype='object')",[]
ETHYLENE OXIDE>=2.800e-04		ANTIMONY COMPOUNDS<1.229e-04,OvernightHospitalization,0.004835476405594435,mixed_sign_profile,0.5170789748736698,0.1574160512781434,0.8767418984691963,24,37,114,True,[0.24465707746206333],"Index(['ETHYLENE OXIDE>=_and_ANTIMONY COMPOUNDS<'], dtype='object')",[]
"ACETAMIDE>=1.907e-07		1,3-BUTADIENE<1.992e-01",OvernightHospitalization,0.03529986160626726,mixed_sign_profile,0.3973800706224392,0.027362502003001943,0.7673976392418764,24,37,114,True,[0.8615994873973072],"Index(['ACETAMIDE>=_and_1,3-BUTADIENE<'], dtype='object')",[]
CHLOROPRENE>=7.576e-07		NAPHTHALENE<1.266e-01,OvernightHospitalization,0.003894005324578105,mixed_sign_profile,0.5191503655007768,0.1666568027665939,0.8716439282349596,23,36,115,True,[0.017208528569319835],"Index(['CHLOROPRENE>=_and_NAPHTHALENE<'], dtype='object')",[]
CARBON DISULFIDE<5.609e-03,OvernightHospitalization,0.07892213722929207,pos_correlate,-0.3591011158499724,-0.7596904302198505,0.041488198519905706,23,58,93,True,[],[],[]
MERCURY COMPOUNDS>=2.163e-03,OvernightHospitalization,0.08258289798271334,pos_correlate,0.32021841811253426,-0.04133431438073032,0.6817711506057988,23,25,126,True,[],[],[]
HEXACHLOROETHANE<5.000e-23		HYDROGEN FLUORIDE (HYDROFLUORIC ACID)<1.566e-02,OvernightHospitalization,0.006944413695715253,pos_correlate,-0.6021128440109156,-1.0392753879419874,-0.16495030007984385,22,50,101,True,[nan],"Index(['HEXACHLOROETHANE<_and_HYDROGEN FLUORIDE (HYDROFLUORIC ACID)<'], dtype='object')",[]
"HYDROQUINONE<1.654e-05		1,4-DIOXANE>=1.662e-06",OvernightHospitalization,0.0010081812843742767,mixed_sign_profile,-0.8928860399903669,-1.4250941079002277,-0.360677972080506,22,44,107,True,[0.25759679614463415],"Index(['HYDROQUINONE<_and_1,4-DIOXANE>='], dtype='object')",[]
ARSENIC COMPOUNDS(INORGANIC INCLUDING ARSINE)<4.241e-04,OvernightHospitalization,0.45876837886461774,pos_correlate,-0.1527477295348574,-0.5568367838109562,0.2513413247412415,22,33,118,True,[],[],[]
